matrixId,caseId,surface,category,tier,locale,expectedOutcome,mustFailClosedOnMissingEvidence,requiresHumanReview,minSourceFamilies,status,matrixFingerprint
angel-012-audit_severity::advanced::en,angel-012-audit_severity,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,13e4c62fcd08356b061481987f0469c671329d6ada45c4d8d5dc5fec96728afb
angel-012-audit_severity::advanced::de,angel-012-audit_severity,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,08538ba4cea3500194300005eca3019e262e9141c91929203cf19c43ae7f657f
angel-013-audit_missing_bytecode::basic::pl,angel-013-audit_missing_bytecode,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,6514c3ad810f7e09a404242f2304175874efacaa1640df882c769d817b1df733
angel-013-audit_missing_bytecode::basic::en,angel-013-audit_missing_bytecode,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,6aed7622cf62547e7d0f0eab02b8948a31744adadb4a0494330774b34b6dca8d
angel-013-audit_missing_bytecode::basic::de,angel-013-audit_missing_bytecode,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,fc09d9d9baacca069996537595b779786f3b95d00f14bea728c89c6781cd0408
angel-013-audit_missing_bytecode::pro::pl,angel-013-audit_missing_bytecode,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,ba63a7e078175ca58821a5bc7eb9000fcbc71af171f78b0a7bb70717dff7e3e3
angel-013-audit_missing_bytecode::pro::en,angel-013-audit_missing_bytecode,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,481daba3898f400c001aee724054b69953772777735c5791dbfb547ef8ffaeff
angel-013-audit_missing_bytecode::pro::de,angel-013-audit_missing_bytecode,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,51db29c8addb6a64d26a6fe627bff2423a6a1c74f83d7a53c1d89dbd24847843
angel-013-audit_missing_bytecode::advanced::pl,angel-013-audit_missing_bytecode,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,4dd324d941d5274d8f44742781ad13a74a69483e1f29cecc85afae6733d526c0
angel-013-audit_missing_bytecode::advanced::en,angel-013-audit_missing_bytecode,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,e930e051a3ca16cde52c71f06d311efab343620b66def67a321b8404c6f2368d
angel-013-audit_missing_bytecode::advanced::de,angel-013-audit_missing_bytecode,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,74e3453f1de5d339fcc6874ea5e2fa5f24ceba9fda46034043c8b5a28cb39ba4
angel-014-audit_proxy::basic::pl,angel-014-audit_proxy,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,90e6253c4a358f6b2184121007d31a42750ea7005cbd8833f1f20ebee96f1f66
angel-014-audit_proxy::basic::en,angel-014-audit_proxy,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,d2250d3e39445e13263f7fbf4b7bb8dbeba81c341ee69653025f6b1f86464e1e
angel-014-audit_proxy::basic::de,angel-014-audit_proxy,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,157802135400486b612c7a4cca2c8069812400f10ed424f527a526e31c38fdb1
angel-014-audit_proxy::pro::pl,angel-014-audit_proxy,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,ef43b2298dbaee37fc538fadbdf70e367e8bfa4f44067e6aeee42c110c374336
angel-014-audit_proxy::pro::en,angel-014-audit_proxy,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,ed48f18a8a78c4ab2e31c3fbd72922aa0c52aebc2acddd88de7c08a5a184e28a
angel-014-audit_proxy::pro::de,angel-014-audit_proxy,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,c242c714c48dae2085b631d002146856b90aa1755471cea79830be4527b05754
angel-014-audit_proxy::advanced::pl,angel-014-audit_proxy,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,5ceb21f49b0d97d1b918101b4cd624b7f1a553f1842b04447207a594c120bcab
angel-014-audit_proxy::advanced::en,angel-014-audit_proxy,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,ce289b0e078188fe1366810311443a14962b4373eabed42fa0f95b21769e1775
angel-014-audit_proxy::advanced::de,angel-014-audit_proxy,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,1e9a3fb5a5c42c6ceb30fbf7e0506ad7869d7102766cdec1633944aa9e94ec19
angel-015-audit_human_review::basic::pl,angel-015-audit_human_review,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,6a8f0fd73ca8cee9cf07c6002f9575bd463eb3708e749afada6583484b909a37
angel-015-audit_human_review::basic::en,angel-015-audit_human_review,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,03524d8d4213c847968efaf1adf901544f982fa345ef502f219fc2c39b407a96
angel-015-audit_human_review::basic::de,angel-015-audit_human_review,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,b53ad5a3f0243fbe8fbcaad653a575737dcefbc93949c209a8c39f33bbc78073
angel-015-audit_human_review::pro::pl,angel-015-audit_human_review,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,8e66c9324f3275fa0747748ddbe4c5936325c9203d11320b1e6d7fd167124559
angel-015-audit_human_review::pro::en,angel-015-audit_human_review,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,8797b5b3800a7fae047cc2d12c78240a50871a20c5de28bdf781be8559bdc27d
angel-015-audit_human_review::pro::de,angel-015-audit_human_review,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,0a83f260ddb0c0faa5464a14663435ef69e887b79651c2a1bc84b9a6d3b6c578
angel-015-audit_human_review::advanced::pl,angel-015-audit_human_review,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,8c3cbe9d081ba098a39ea08f61081d5c403a90ea01bb4f081cdf0c824209534c
angel-015-audit_human_review::advanced::en,angel-015-audit_human_review,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,b6b8fd981c9c2140cdefe05557df239469d76cf1655c59d3165591d167ddbc8e
angel-015-audit_human_review::advanced::de,angel-015-audit_human_review,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,07752424f5934c1d8356be510e4ddac6fa40be7b60ae8fdec044b99dc0200934
angel-016-pdf_source_list::basic::pl,angel-016-pdf_source_list,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,2df2ab3ba449b333f8ebcc9f49e9771253047ab800fd67d071e65b42dec8a338
angel-016-pdf_source_list::basic::en,angel-016-pdf_source_list,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,c31aee742c754d798bdf61b968b6ab0794e1a9ddd4daf464a194121f8935ab35
angel-016-pdf_source_list::basic::de,angel-016-pdf_source_list,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,f370257d9a3f3d61b22c26d6969bfda26e03d061f6a2d409bb30adbea1c3e188
angel-016-pdf_source_list::pro::pl,angel-016-pdf_source_list,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,b5f5f88d28bd2f99c72e334a7c28d7c07485dabb35f718b2c63995df11d7838a
angel-016-pdf_source_list::pro::en,angel-016-pdf_source_list,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,7d9b03d4ffda0d3366bde2aa2d0fee88b2f61f33496b8b6db97cc7719119dc2a
angel-016-pdf_source_list::pro::de,angel-016-pdf_source_list,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,c69cd0c653f96bbd220ae94be91f350b9754cef3734fa8659f7ae3796db52d06
angel-016-pdf_source_list::advanced::pl,angel-016-pdf_source_list,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,d4f574260cddd4db3d810b4ede8c5c5695abcf603cd28f0649e1c2690593a23b
angel-016-pdf_source_list::advanced::en,angel-016-pdf_source_list,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,6225d204ba8197c1fc54df47ccecce44803c9ad252e5413b0e79b39e4d0f9266
angel-016-pdf_source_list::advanced::de,angel-016-pdf_source_list,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,568b0fc6f39171d5ce5ae32a4680e59c72715a076c8875901fa8ec0db8c8ac58
angel-017-pdf_parity::basic::pl,angel-017-pdf_parity,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,042f5145dfbb468ccbd65f58620ef855532494ab8a357e31032221b57f71037d
angel-017-pdf_parity::basic::en,angel-017-pdf_parity,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,81c01af4cfcc130f5a7c5e598bea9330cfb97a6489980230caca30e55df846bf
angel-017-pdf_parity::basic::de,angel-017-pdf_parity,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,7c41e9c8db900b2d2027ab37508ba1beb17ec61e0e8029c77906d9602ff8b949
angel-017-pdf_parity::pro::pl,angel-017-pdf_parity,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,83405957f07399507549ec2126b77515c5a7f607210d1b1d0ec38cb5d869c533
angel-017-pdf_parity::pro::en,angel-017-pdf_parity,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,aca82c83e4853196d5a34cc3fb5bcb03655c28f6bc4341874b00b457965dea68
angel-017-pdf_parity::pro::de,angel-017-pdf_parity,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,e17fa979a0faa08d9ed64dd3c3080b1fe7e4b16fc66bed4c9f006873a0b3e6c2
angel-017-pdf_parity::advanced::pl,angel-017-pdf_parity,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,e48646b319bf34dc35cefac968c8b987db336c643f1086a00a21a57ac265eb85
angel-017-pdf_parity::advanced::en,angel-017-pdf_parity,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,84db635278c0c8e5f17de5e328758b0eefa0bbe9d35afe626caa0dfaddb33d97
angel-017-pdf_parity::advanced::de,angel-017-pdf_parity,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,f0a8cc3d14091cbf5bea143a8785c41b88074ca39463ee90bd8491bc8c74d58a
angel-018-pdf_missing_chart::basic::pl,angel-018-pdf_missing_chart,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,507b99f55a15db5c0466076c014ffb8fd418ed504e9b7e8b216d674a6f11e469
angel-018-pdf_missing_chart::basic::en,angel-018-pdf_missing_chart,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,51bd6ae27f158ade5e4575d29db9a5e79626e77998ea35a117f283fe7b73f4d0
angel-018-pdf_missing_chart::basic::de,angel-018-pdf_missing_chart,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,b4f8f78ef2ebdca6ef42f44a982ad0c987dbe4680258c5017b1d5a461858bdbf
angel-018-pdf_missing_chart::pro::pl,angel-018-pdf_missing_chart,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,89da84c5037b5505b4d71af4a753859d5323e34dc7a0056d92323396286b0578
angel-018-pdf_missing_chart::pro::en,angel-018-pdf_missing_chart,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,dd5add4868c0a2964eef2cce7eec15728a268038925ef2f17950972832254cc2
angel-018-pdf_missing_chart::pro::de,angel-018-pdf_missing_chart,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,da911a33e969a90069d561ef8e100c1ec84ff33b11ae26887296f71b3501b1a5
angel-018-pdf_missing_chart::advanced::pl,angel-018-pdf_missing_chart,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,a00c5796fdea2a2485e72028d0d68dae128f123949885baec9a31661d246a55c
angel-018-pdf_missing_chart::advanced::en,angel-018-pdf_missing_chart,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,fda7960c501f6e37a4b1bbb147cec460ef146eae23c54af5ae635d810ec44585
angel-018-pdf_missing_chart::advanced::de,angel-018-pdf_missing_chart,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,b04fab9f173a8973bc2330c1595e437e02f662bc27043e9038020af539230f9e
angel-019-pdf_locale::basic::pl,angel-019-pdf_locale,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,231bed97cd1c91d3c2aff6abd3398d24be2622a756b8f8fede1de74392b0f856
angel-019-pdf_locale::basic::en,angel-019-pdf_locale,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,0342920f5f5c6e610e19c6d21c3fd33634339e65b11d9cd714557a3b3e32dabf
angel-019-pdf_locale::basic::de,angel-019-pdf_locale,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,17c12a17ce41d4a1374b47f5e16bb1fefe94fe07cbf59989f42472f5de9ff358
angel-019-pdf_locale::pro::pl,angel-019-pdf_locale,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,335ab8081fabdd0da3ba57ac074143142f2c5a5e87ec227bf21c6359b6926f7f
angel-019-pdf_locale::pro::en,angel-019-pdf_locale,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,30d0e0f3efa42a7cb8ea76c0f75d9f8b583b2df6919b80fe54d4a1eb1bffbbdc
angel-019-pdf_locale::pro::de,angel-019-pdf_locale,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,c46db1808bfb65e319b8493160b51415342daf22253146b3de52255cccebe029
angel-019-pdf_locale::advanced::pl,angel-019-pdf_locale,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,e71cbb9ca3aad5c0cf0645bbf8f7adaf7e8002ea67e32fbab9a3af93c94d621c
angel-019-pdf_locale::advanced::en,angel-019-pdf_locale,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,c4e68ac09bb0fa9abe0d2a9466722c0fb3a48bd98d18ccbdc5f0d3efca0dfb66
angel-019-pdf_locale::advanced::de,angel-019-pdf_locale,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,16253372c25ec3ba271138fb4e4e32fd1473be277f335350b7035a99f41105d1
angel-020-pdf_license::basic::pl,angel-020-pdf_license,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,bf0e665b694e53bdcdc896706a0b0a7984ae833887d1bd40130bf2102aa6d533
angel-020-pdf_license::basic::en,angel-020-pdf_license,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,369dd18e8861959d1fb07fdda261769be18a407ca73c0d1173342c3ee4ff55fd
angel-020-pdf_license::basic::de,angel-020-pdf_license,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,f5b56bb0c8c34032259d5bc133a83647235b2452d5289c49a7e2c38c0b672a33
angel-020-pdf_license::pro::pl,angel-020-pdf_license,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,e02c5c9701c589aaad14a5b1a2a61b60a2dfa7b0321501ae7de6db87210c4bb9
angel-020-pdf_license::pro::en,angel-020-pdf_license,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,4edb08323d85b581fa646aa2141507096726065f4df9e6bc52af76150d902f35
angel-020-pdf_license::pro::de,angel-020-pdf_license,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,11e03c0eb40a0f3292ba5d7bacbf03927f05cd931cb32772238d9915026629d7
angel-020-pdf_license::advanced::pl,angel-020-pdf_license,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,93ff6edadb020a242eb90164b8411f61daf5f367e8d3e648554c72b5575a4d74
angel-020-pdf_license::advanced::en,angel-020-pdf_license,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,37549de07312eefd293f2afa1ab8a93e219e39e92f7149ce0275019dfdd9e55e
angel-020-pdf_license::advanced::de,angel-020-pdf_license,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,9aca6864d781fc73b6e3094e779de05138dcf9341c37b48e787225b5f7f97e37
angel-021-real_markets_mapping::basic::pl,angel-021-real_markets_mapping,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,bec779e7fd15eb69da5fb523beb6f5271784683ce9cdf37cbea63733784e4dc0
angel-021-real_markets_mapping::basic::en,angel-021-real_markets_mapping,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,b6df27ff720e20c1238567c565c4ba761637543d750a1954ee8c2cd919f395a1
angel-021-real_markets_mapping::basic::de,angel-021-real_markets_mapping,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,d101042bf442bf85b158c9817d5cd98a2e553964e704b4fb659fbaebcae1a534
angel-021-real_markets_mapping::pro::pl,angel-021-real_markets_mapping,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,83d82f3ba9d986472097bffabb81efc0b718b019aa9dd485c9d180c973469417
angel-021-real_markets_mapping::pro::en,angel-021-real_markets_mapping,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,2bef649a5a35bf23c630841d222e22b18e5e4f52f85630416ff2ab7ec667bbdf
angel-021-real_markets_mapping::pro::de,angel-021-real_markets_mapping,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,8e423359a526c5b655120e433732de495bfd6c7ba39f3f28be8f2341e1319891
angel-021-real_markets_mapping::advanced::pl,angel-021-real_markets_mapping,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,d0f8ef6963d1a830453b04f74d85e9fdf19ff02c1dbf558e284210dbb8a44974
angel-021-real_markets_mapping::advanced::en,angel-021-real_markets_mapping,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,318a5a93834a7a55fbbc66ebac3e83e70a4314df2d6770712c808967d87b5fc9
angel-021-real_markets_mapping::advanced::de,angel-021-real_markets_mapping,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,bf8f2bebb2fc234bbe08d33f47ce35d7ec347a54e6cd3bf0f1498690042750d6
angel-022-fx_session::basic::pl,angel-022-fx_session,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,374000ec73cd5c95e98e2f2d962e33ecae97ec4518e2f9e89fae98f8ff77b3fd
angel-022-fx_session::basic::en,angel-022-fx_session,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,f62849ab4d94b6778badb7b94f375a4195f7b16b9854732bd126f179ce507f1b
angel-022-fx_session::basic::de,angel-022-fx_session,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,7571a567a46b3a979fb6b058988c8ee151170a8bc9e290f6be9def1ffe0438c3
angel-022-fx_session::pro::pl,angel-022-fx_session,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,98666cdbe658b55fc856b670b2c8ad1b943c3071ac62f10c8fa9838181790a0f
angel-022-fx_session::pro::en,angel-022-fx_session,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,fe5e3f23fb12b1b1b1abc4c99872f04b644993c9d256185beba1693253aa7bc6
angel-022-fx_session::pro::de,angel-022-fx_session,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,06fccedb7db006b43a52ff3db2eb90167121b5ffe6dc9a5fc3399e59b110e693
angel-022-fx_session::advanced::pl,angel-022-fx_session,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,d1de0f4559667947c8fdfed2d0bfe0837cea6200ee735de84be9dcbf2af342b6
angel-022-fx_session::advanced::en,angel-022-fx_session,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,8ce75ecb675b64e969e235b28f2c20d5a1fa2fb595978eafc24dd199a9b99fb1
angel-022-fx_session::advanced::de,angel-022-fx_session,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,b87e403b33a6b943e5caed5429320045bba564efe60f300addd5a5b8c1fab3e4
angel-023-etf_nav::basic::pl,angel-023-etf_nav,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,dbcee9d299f21fc27f3c261a7af4c713625e6b5696d36b73d51cf76378458251
angel-023-etf_nav::basic::en,angel-023-etf_nav,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,44502b87fe85359fcb43c90f4b364dafc556a731628025c151efc6d216734c9b
angel-023-etf_nav::basic::de,angel-023-etf_nav,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,3ba9cfe2cb7c483cbe2edc14b7d9ed06442731c0bfd95f4d7302d7e200f34bca
angel-023-etf_nav::pro::pl,angel-023-etf_nav,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,b5e43028f983dee0eb0063c3078fd4d45fb01c27836e3290652a8161ae6a7dc3
angel-023-etf_nav::pro::en,angel-023-etf_nav,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,c239eaa6373bbf6d7007d46199def0ea111c1868b6cee69ed3ad10d252b845cf
angel-023-etf_nav::pro::de,angel-023-etf_nav,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,02f9e5aee20a5f3aba39221cb974cded1b0ed8d76a27685d79656cf96a145aa7
angel-023-etf_nav::advanced::pl,angel-023-etf_nav,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,5506fb108356711a14f6e9966051f7400e6312c54c2e3261d656c5a18f166a52
angel-023-etf_nav::advanced::en,angel-023-etf_nav,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,249152e25ed70cb7c8155be86bbf2bd61fc5ec33d0e17bb91c43696b648fe2df
angel-023-etf_nav::advanced::de,angel-023-etf_nav,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,e78c07a0731684a9ac684efbed2f1cc33624842592e2d5a03c20be2b466d886a
angel-024-commodity_roll::basic::pl,angel-024-commodity_roll,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,4b4ede3138bcf90e41286eda71043822e11b167f3dd3c0277e8b7d3885775083
angel-024-commodity_roll::basic::en,angel-024-commodity_roll,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,3521dee9ec6a998d9cb134253e7773b7152871cf337947b6132d7d87794d94c2
angel-024-commodity_roll::basic::de,angel-024-commodity_roll,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,341f21a7d9a06b9e0d5706d21d8965b4b91eeeea917444ff340e3f011baf082b
angel-024-commodity_roll::pro::pl,angel-024-commodity_roll,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,aa24d652b9c15d28c3358332d86e65ac2914ce2e4a366aa620017730c8b8b9fe
angel-024-commodity_roll::pro::en,angel-024-commodity_roll,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,5238e5a20bbf928f878aca4ca9a6949e80dc7e05e392ee99e534074111421eb4
angel-024-commodity_roll::pro::de,angel-024-commodity_roll,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,86bf5965536e955830c449ec06a2ffa6ba4f8c13920ffac567200754309ed4e2
angel-024-commodity_roll::advanced::pl,angel-024-commodity_roll,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,c808cb72e9d96f2619f210def4216b96f8229793a909116ed31d2a2408d8da97
angel-024-commodity_roll::advanced::en,angel-024-commodity_roll,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,98a3a7467e6dd87aab1bc2e53586c9aa2e02749a79387543397c892d550bcc0e
angel-024-commodity_roll::advanced::de,angel-024-commodity_roll,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,aa83d26898d1c1ce40df1ca3863083d10ddd3ba9b8c2406fb34b99e2baa4743d
angel-025-reit_rates::basic::pl,angel-025-reit_rates,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,e2248bcb1117a3eac9b3500427d07cd283dc1779030131e65049a848c7c99dfd
angel-025-reit_rates::basic::en,angel-025-reit_rates,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,526dd5e5b59ead64de4a4a626dee28ef8bd566a2f17566dac0a1ce76b63896e7
angel-025-reit_rates::basic::de,angel-025-reit_rates,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,dc6eac2c9747d3d96d5e0dc380bc576e6398be51ea5fc070ad2c76f6051e5572
angel-025-reit_rates::pro::pl,angel-025-reit_rates,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,2f94f2549df795ab568f430d670e9591506d045426182f32895d4d7809bc777c
angel-025-reit_rates::pro::en,angel-025-reit_rates,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,43bf1f0ec3eef07186c97ed4d5f6bc216030d68d6d270ac53d670ba3558232ff
angel-025-reit_rates::pro::de,angel-025-reit_rates,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,cd982fa2274e104c12817dc17be2e57dd60e7394de8f056d6954c58461126694
angel-025-reit_rates::advanced::pl,angel-025-reit_rates,angel,conversation,advanced,pl,bounded_analysis,True,False,2,NOT_EXECUTED,5e81b182d97a690b1c8d58e9bcb8a9385bbf2914aad85f289dafa3e68660b842
angel-025-reit_rates::advanced::en,angel-025-reit_rates,angel,conversation,advanced,en,bounded_analysis,True,False,2,NOT_EXECUTED,90c2cba76abd922e3a9d3bc243480b6c246770db9ad3c1b85ab1640587e92dec
angel-025-reit_rates::advanced::de,angel-025-reit_rates,angel,conversation,advanced,de,bounded_analysis,True,False,2,NOT_EXECUTED,f2ccf082b28230f6c6ff4975e2a44115f798dac3bc7ac3375f2f33a9f0774222
angel-026-brain_confidence::basic::pl,angel-026-brain_confidence,angel,conversation,basic,pl,bounded_analysis,False,False,1,NOT_EXECUTED,c305ab8e3f0af13a05ed4f2f1766fa649db4de1d5decc8ff1ba4d6b3d38f29b6
angel-026-brain_confidence::basic::en,angel-026-brain_confidence,angel,conversation,basic,en,bounded_analysis,False,False,1,NOT_EXECUTED,d7eb1987a4ab2374a8ee5678a16e403aef08f03e9a5c7d509a8ffc76348aa363
angel-026-brain_confidence::basic::de,angel-026-brain_confidence,angel,conversation,basic,de,bounded_analysis,False,False,1,NOT_EXECUTED,8997abac207f971ab97cc086073a9c82e7e4e7c88fc779e9a80591d6cecbf059
angel-026-brain_confidence::pro::pl,angel-026-brain_confidence,angel,conversation,pro,pl,bounded_analysis,True,False,2,NOT_EXECUTED,d9ffe9ad7315c7788860164f17191423f13cf127d3483a1ec533d9fc80f726af
angel-026-brain_confidence::pro::en,angel-026-brain_confidence,angel,conversation,pro,en,bounded_analysis,True,False,2,NOT_EXECUTED,1407ef082363d4ef0a51b6e709ffcbe3daa979029d0b1d1e703d355bc691394f
angel-026-brain_confidence::pro::de,angel-026-brain_confidence,angel,conversation,pro,de,bounded_analysis,True,False,2,NOT_EXECUTED,f2a1f5cd135d6bb7bf5d39b302d76e9d55c27fb1df4d0ed547fb8ebbfbaef728
